S;s;i;n_fo;fo_list;Avg_fo;Std_fo
19753;9872;4;1696;[482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16, 482477.89, 476337.95, 503452.38, 469510.53, 513285.37, 487685.29, 483707.66, 477355.49, 482198.74, 501282.23, 484436.88, 520134.61, 489382.61, 494522.41, 455677.7, 486752.16];488012.49375;15545.764470185935
19750;9875;4;16;[504740.87, 475197.77, 482454.69, 437502.97, 459550.59, 458926.04, 468741.22, 423805.45, 455347.33, 485853.41, 427007.21, 462826.3, 448435.66, 485553.44, 462537.72, 462898.75];462586.21375;21774.53279201428
19760;9795;4;16;[519287.1, 470581.88, 473427.0, 471165.79, 484289.94, 405423.7, 463877.63, 445063.8, 475973.93, 513844.39, 501848.45, 497189.64, 476964.92, 451394.17, 469392.37, 473492.85];474576.0975;27398.397526535136
19741;9881;4;16;[452160.04, 423253.35, 468019.35, 494558.27, 465327.89, 489572.52, 472559.98, 487406.79, 533163.39, 477570.78, 473583.08, 444121.83, 471297.78, 468779.94, 470250.58, 470063.71];472605.58;23733.33887303176
19741;9887;4;16;[452160.04, 423253.35, 505318.67, 443163.3, 465327.89, 489572.52, 472559.98, 452383.53, 533163.39, 477570.78, 473583.08, 444121.83, 462494.66, 468779.94, 470250.58, 470063.71];468985.453125;25773.11437618298
19720;9887;4;16;[463448.59, 476950.09, 452196.79000000004, 477503.34, 475598.48, 445998.03, 507244.03, 478356.12, 494397.11, 450679.68, 475388.06, 496598.67, 488832.55, 461839.79, 456505.21, 473242.98];473423.72;17626.1242824133
19720;9867;4;16;[489264.8, 470411.37, 452196.79000000004, 458915.83, 469502.19, 464469.04, 493332.43, 462277.59, 487703.21, 450679.68, 475388.06, 496598.67, 441260.65, 458575.53, 452636.6, 529304.25];472032.293125;22476.74053367279
19720;9787;4;16;[479432.86, 499936.82, 458248.2, 462324.79, 469502.19, 482926.79, 422992.05, 465306.09, 544711.9, 480350.02, 420199.14, 492181.48, 458024.22, 464805.73, 453186.6, 487682.42];471363.20625;29414.84322694284
19718;9787;4;16;[489901.04, 471052.24, 435522.17, 463314.4, 463456.27, 459606.74, 475454.28, 495050.88, 466382.31, 466806.99, 474271.96, 496714.91, 457563.0, 513333.33, 474264.88, 469707.78];473275.19875;18390.272610535125
19718;9794;4;16;[476010.05, 471052.24, 430445.45999999996, 463314.4, 428267.11, 482608.36, 466795.35, 495050.88, 466382.31, 494826.26, 474271.96, 494387.24, 454524.33, 513333.33, 474264.88, 469707.78];472202.62125;22338.680645103133
19718;9793;4;16;[489901.04, 471052.24, 430445.45999999996, 463314.4, 443834.77, 482124.4, 466795.35, 495050.88, 466382.31, 494826.26, 474271.96, 494387.24, 454524.33, 513333.33, 474264.88, 469707.78];474013.539375;20969.9541346014
19718;9813;4;16;[476010.05, 471052.24, 430445.45999999996, 463314.4, 443241.81, 476978.55, 480787.56, 482949.65, 456888.35, 494826.26, 459482.75, 490922.58, 492153.28, 513333.33, 474264.88, 484565.24];474451.024375;20516.290854351493
19718;9773;4;16;[492337.27, 471052.24, 435522.17, 463314.4, 463456.27, 479430.03, 475454.28, 477141.57, 466382.31, 466806.99, 474271.96, 496714.91, 457563.0, 513333.33, 474264.88, 469707.78];473547.086875;17417.64777236648
19698;9773;4;16;[468298.25, 446399.93, 476221.9, 467204.58, 486491.15, 446106.17, 447024.01, 484082.6, 512210.78, 476395.19, 466840.27, 439752.68, 466276.76, 470460.44, 466662.14, 499729.8];470009.790625;19718.151567011373
19698;9766;4;16;[452559.58, 446399.93, 476221.9, 467982.06, 440862.22, 446106.17, 447024.01, 484082.6, 512210.78, 472003.66, 466840.27, 430890.99, 461096.31, 460645.97, 469208.22, 495035.93];464323.1625;21061.64672842891
19698;9686;4;16;[487493.95, 447910.84, 458820.97, 443732.18, 472664.57, 526987.96, 478578.34, 466545.02, 439790.24, 449384.95, 455456.97, 528825.39, 470927.63, 464434.28, 469929.26, 488105.11];471849.22875;26158.045532079
19708;9686;4;16;[475701.48, 452206.24, 438598.8, 513551.46, 515613.61, 465905.74, 478042.22, 509364.2, 465542.99, 467586.89, 457162.78, 470013.22, 473472.85, 510304.69, 451241.99, 510078.18];478399.20875;25298.0355067748
19708;9666;4;16;[469942.24, 452206.24, 438598.8, 484857.64, 463751.61, 487076.52, 441706.3, 504824.93, 465542.99, 452490.0, 457162.78, 470013.22, 495047.38, 510304.69, 478632.47, 510078.18];473889.749375;23164.860657711564
19718;9666;4;16;[451862.85, 457391.54, 429429.09, 435494.86, 515911.32, 478552.61, 443599.76, 450098.78, 459661.92, 515486.88, 476515.72, 445727.4, 448807.42, 503138.76, 465937.34, 492090.52];466856.673125;27446.69684800212
19718;9706;4;16;[521348.74, 457570.68, 424270.56, 435494.86, 468609.89, 481200.57, 453070.87, 461246.32, 464289.77, 515486.88, 443764.86, 445727.4, 461237.08, 464148.96, 515833.54, 470987.84];467768.05125;28373.32877219916
19728;9706;4;16;[514046.48, 451820.62, 441883.33, 478104.66, 463041.73, 482001.98, 518619.47, 498536.34, 466884.22, 479712.57, 505806.14, 466643.23, 489189.19, 472432.01, 432699.58, 455314.02];476045.973125;24887.91346483448
19728;9746;4;16;[480239.8, 451820.62, 464499.11, 521942.94, 463637.82, 470066.56, 457551.14, 500228.1, 462867.48, 457901.36, 454343.16, 520502.15, 451224.21, 472432.01, 473987.53, 490534.75];474611.17125;22688.52090557716
19808;9746;4;16;[432938.66, 464896.21, 481220.39, 459613.61, 456398.45, 439116.37, 506799.96, 429653.93, 482407.79, 451374.54, 446590.32, 471708.85, 485868.2, 502948.21, 458241.48, 500235.35];466875.77;24548.800125275648
19799;9745;4;16;[481011.0, 453011.19, 477944.95, 459051.49, 504694.81, 467895.82, 466251.64, 473425.02, 489665.27, 418611.31, 436997.71, 461939.89, 485453.83, 516446.67, 482752.01, 524066.02];474951.164375;27200.572205168028
19789;9745;4;16;[517668.88, 432359.16, 494201.57, 481551.76, 446524.49000000005, 431634.35, 516739.69, 467343.18, 485007.56, 515677.84, 453884.11, 450298.15, 474747.05, 451088.38, 520060.84, 441488.88];473767.243125;31680.33291621007
19781;9673;4;16;[488643.54, 503060.31, 488212.94, 468142.75, 473534.96, 481304.88, 438907.32, 471717.19, 491985.39, 456875.13, 486111.36, 482158.59, 477771.65, 430522.86, 448353.51, 513317.64];475038.75125;22370.15894620447
19701;9673;4;16;[483717.92, 481091.68, 447584.41, 497832.33, 512542.56, 460884.22, 474668.08, 455073.01, 467967.32, 487256.64, 460442.76, 460633.6, 477472.23, 445131.87, 438873.57, 485444.04];471038.515;20118.39196727976
19701;9672;4;16;[483717.92, 481091.68, 447584.41, 497832.33, 512542.56, 460884.22, 474668.08, 455073.01, 467967.32, 487256.64, 460442.76, 460633.6, 477472.23, 445131.87, 438873.57, 485444.04];471038.515;20118.39196727976
19691;9672;4;32;[467410.43, 505868.2, 487617.48, 466485.11, 455104.9, 479881.27, 461925.9, 481810.37, 467739.43999999994, 467909.58, 459151.41, 471984.9, 461026.23, 474356.71, 458720.8, 468276.15, 467410.43, 505868.2, 487617.48, 466485.11, 455104.9, 479881.27, 461925.9, 481810.37, 467739.43999999994, 467909.58, 459151.41, 471984.9, 461026.23, 474356.71, 458720.8, 468276.15];470954.305;12665.383765097178
19691;9592;4;16;[440957.27, 517603.5, 538835.91, 527649.74, 504537.32, 452709.61, 478006.31, 481810.37, 503662.85, 438195.59, 420210.28, 507505.37, 432671.74, 485012.65, 515029.71, 450185.75];480911.498125;37444.4304228356
19692;9673;4;16;[456900.87, 479239.02, 465295.06, 470978.53, 478343.23, 469401.78, 519222.24, 519725.93, 437706.91, 484312.66, 476889.1, 443501.83, 455629.9, 491396.24, 467384.12, 462482.13];473650.596875;22740.92347114476
