S;s;i;n_fo;fo_list;Avg_fo;Std_fo
670;410;4;20;[15636.33, 15373.46, 16706.78, 15173.79, 16225.9, 15035.01, 17279.34, 15058.09, 14649.28, 14787.28, 13767.44, 17194.33, 17557.76, 16209.98, 15195.93, 16116.63, 17220.97, 14157.3, 14014.6, 15833.66];15659.693;1137.6209855247553
660;420;4;20;[12813.78, 14956.27, 12349.01, 15690.09, 13920.2, 14243.11, 11989.01, 11906.19, 13920.99, 14281.34, 12900.72, 13420.99, 13340.42, 12343.69, 11595.9, 12994.36, 12485.62, 14302.99, 11850.46, 13143.02];13222.408;1115.5106305686106
750;210;4;20;[15888.029999999999, 20268.11, 20577.52, 21506.13, 21679.35, 23312.59, 20320.190000000002, 20523.07, 22222.84, 22754.61, 21964.91, 23005.78, 20534.39, 20099.11, 21983.92, 23286.27, 16100.259999999998, 22440.09, 21191.49, 22538.32];21109.849;2033.8781365421603
730;310;4;20;[20252.66, 21110.32, 22053.8, 20590.89, 23042.67, 24067.38, 21018.82, 20955.8, 21527.01, 23232.58, 23084.69, 22933.81, 22610.43, 20450.940000000002, 21945.46, 21032.16, 22860.64, 21686.85, 21922.34, 25005.33];22069.229;1267.651770587109
760;310;4;20;[17197.69, 19614.67, 22473.41, 20809.7, 22015.2, 22358.07, 18752.91, 21487.7, 20719.46, 20642.19, 19512.99, 20470.95, 21690.91, 20263.62, 22322.99, 19681.34, 22395.29, 19685.5, 21105.45, 22528.13];20786.4085;1433.8267281475348
850;240;4;20;[18318.29, 19600.81, 18771.31, 18424.57, 19105.97, 19816.97, 20551.15, 14965.49, 19906.35, 19524.81, 16710.09, 19278.88, 17274.96, 17081.33, 19897.26, 19736.57, 19594.68, 16210.09, 18055.33, 17512.58];18516.8745;1479.1179774036566
860;240;4;20;[18964.82, 18483.8, 12329.02, 18854.79, 18434.68, 18786.2, 18708.26, 18833.85, 15627.27, 18110.58, 19804.2, 21371.27, 20005.03, 17977.88, 19796.9, 17461.27, 17365.54, 20609.78, 19288.83, 21503.34];18615.8655;2018.6520126128853
800;390;4;20;[19857.25, 20874.57, 17501.59, 19118.54, 18340.81, 19329.69, 17251.84, 19864.48, 17378.32, 20597.7, 21381.93, 20026.06, 16155.1, 20009.67, 19455.75, 18994.26, 16996.27, 19147.44, 20458.5, 18664.36];19070.2065;1419.0855446647952
780;360;4;20;[20814.34, 19676.48, 18014.83, 19018.86, 19220.36, 19331.97, 19389.97, 16904.03, 20420.3, 20918.13, 18943.93, 22224.47, 19952.12, 19266.14, 20071.83, 20777.52, 19831.96, 19821.45, 19995.23, 19414.22];19700.407;1112.7132416617833
710;340;4;20;[20289.7, 22288.32, 20236.71, 19764.86, 22247.9, 22186.29, 20937.39, 20691.68, 21955.32, 19605.59, 20619.39, 20022.35, 20658.92, 21328.55, 20114.03, 21916.73, 21599.8, 22199.08, 22238.61, 21260.77];21108.0995;926.4900256768472
890;250;4;20;[18693.79, 18008.93, 13809.43, 16446.38, 16398.91, 16503.92, 18058.58, 18229.88, 16060.24, 18343.17, 18687.49, 16826.4, 16522.36, 15644.96, 17810.55, 18483.41, 17741.04, 18919.82, 18667.42, 18919.32];17438.8;1356.2428796766767
620;310;4;20;[24665.14, 20856.73, 20222.49, 20582.74, 22494.15, 22490.08, 22106.83, 22113.42, 20348.29, 20332.21, 19169.8, 22009.18, 23098.71, 21985.12, 23352.91, 21532.39, 23136.58, 22400.5, 21635.07, 23000.58];21876.646;1320.7905203658986
660;220;4;20;[23629.57, 19899.260000000002, 18736.04, 16901.55, 20837.93, 18673.66, 21495.44, 15180.89, 23933.09, 22658.16, 21364.36, 20733.91, 16959.840000000004, 22691.059999999998, 23976.06, 23980.37, 21092.260000000002, 22887.82, 18832.41, 16426.89];20544.5285;2744.4485738712515
710;250;4;20;[25705.42, 22265.43, 24961.05, 23480.46, 21463.99, 24790.38, 23743.33, 23552.06, 20883.96, 19102.14, 19534.43, 22770.01, 13213.569999999998, 19582.19, 18462.67, 21030.07, 21377.69, 17870.289999999997, 22810.93, 21336.68];21396.8375;2923.235188809382
790;200;4;20;[19329.57, 20980.64, 22182.3, 20683.91, 18623.370000000003, 20805.6, 21197.82, 19140.12, 22103.8, 20421.16, 23255.11, 21353.76, 22317.03, 19901.68, 21158.88, 20381.38, 23080.72, 18632.760000000002, 22753.7, 19311.98];20880.7645;1435.6286932156054
730;230;4;20;[20810.0, 21564.93, 21479.12, 21675.27, 19538.1, 18056.329999999998, 25584.88, 18264.489999999998, 24114.26, 23909.6, 21396.92, 22708.03, 21912.15, 18022.63, 19840.02, 21520.879999999997, 18405.98, 21172.86, 21989.11, 19678.46];21082.201;2080.5955790840785
850;380;4;20;[19375.06, 17356.15, 16796.71, 21048.22, 16004.85, 20082.22, 19942.24, 15701.619999999999, 17288.24, 17634.87, 18805.04, 15452.92, 21051.39, 16879.24, 18154.13, 20448.35, 18155.93, 15007.45, 18079.8, 19272.7];18126.8565;1850.4740887370203
830;260;4;20;[18141.25, 19220.0, 18704.75, 20838.99, 19494.74, 18366.72, 19187.47, 19060.34, 19089.58, 19089.7, 19413.73, 15874.43, 20743.2, 18711.92, 17223.61, 19773.11, 20507.79, 20511.85, 18362.52, 20349.65];19133.2675;1218.3419658824298
630;260;4;20;[20188.68, 20533.420000000002, 22668.489999999998, 24293.59, 21652.46, 20316.37, 18051.83, 23774.58, 23101.100000000002, 24255.8, 20795.82, 21119.63, 21738.64, 22892.800000000003, 23730.43, 23422.52, 18717.620000000003, 17721.64, 22621.27, 21952.42];21677.4555;1981.8542245331105
790;300;4;20;[20175.11, 20014.52, 21373.68, 20683.91, 20792.94, 22635.98, 22499.27, 19962.88, 22103.8, 18818.440000000002, 21820.56, 19706.82, 19472.05, 21440.74, 21158.88, 22224.44, 20553.53, 17537.039999999997, 18855.39, 22184.01];20700.6995;1390.0308779359998
720;410;4;20;[17938.99, 17595.73, 18630.23, 16197.95, 15635.45, 17183.83, 17872.67, 18736.79, 16307.1, 17649.41, 15125.92, 17841.91, 16897.73, 17165.56, 16647.44, 14508.3, 17371.24, 16109.02, 17034.63, 17524.76];16998.733;1098.1584240570066
750;280;4;20;[21301.31, 20548.05, 22646.9, 21006.13, 16804.98, 22113.99, 21295.24, 21669.63, 21287.57, 19506.57, 21924.62, 23005.78, 19567.44, 20099.11, 19906.359999999997, 23409.67, 18817.78, 21138.11, 21476.17, 21594.35];20955.988;1534.8924617965913
690;370;4;20;[17608.64, 20473.85, 19563.13, 20427.29, 19093.55, 19030.65, 21647.67, 19153.87, 20782.18, 18049.41, 18536.87, 20765.26, 18981.03, 19141.93, 20957.94, 20716.81, 20850.23, 17981.54, 20368.79, 19497.61];19681.4125;1147.3804148667243
890;420;4;20;[15378.09, 17826.36, 14141.68, 16990.77, 13687.69, 12643.76, 15941.81, 14870.26, 16472.94, 18104.68, 17007.81, 17108.5, 15681.64, 15669.92, 14457.38, 16504.99, 16821.39, 18278.88, 15844.84, 17007.05];16022.022;1498.9025024983412
860;390;4;20;[17238.53, 16769.51, 17675.73, 18298.48, 17658.7, 20357.13, 17287.26, 15590.01, 17879.82, 17016.81, 14168.62, 16284.43, 18765.61, 15447.45, 17901.12, 18580.9, 17029.86, 19208.46, 16462.87, 17326.76];17347.403;1396.0346736988567
820;360;4;20;[16626.0, 18882.87, 18161.27, 16851.27, 18145.37, 19897.69, 17752.67, 17470.71, 16568.45, 18496.99, 19848.99, 16901.26, 17794.22, 18897.39, 20820.68, 19391.38, 17544.81, 17020.96, 18974.24, 18345.13];18219.6175;1190.0486224559108
740;300;4;20;[22847.84, 23356.7, 19788.74, 18556.050000000003, 22726.18, 20440.55, 22573.42, 22653.11, 23083.99, 19849.23, 22099.05, 23060.64, 21336.41, 19101.07, 22976.64, 20480.260000000002, 20304.92, 22465.16, 21370.49, 22978.45];21602.445;1510.4901389684912
840;350;4;20;[18706.7, 21125.38, 21098.74, 18454.88, 21737.66, 19935.54, 18365.85, 17826.72, 17516.95, 18390.35, 19924.6, 19933.45, 18400.66, 19919.01, 17844.01, 18303.28, 17359.29, 19204.69, 19295.62, 16845.3];19009.434;1342.4034708740653
870;240;4;20;[16399.98, 17477.96, 16885.48, 19227.14, 17460.82, 17924.1, 18815.88, 19803.01, 17561.66, 17793.35, 19489.93, 18691.03, 17875.37, 17244.38, 20543.96, 18100.46, 17113.5, 13973.58, 18704.71, 16391.35];17873.8825;1442.9205770930996
860;310;4;20;[18144.54, 15679.33, 16538.76, 18854.79, 17973.51, 20310.0, 18291.66, 18935.56, 17186.34, 16534.25, 19804.2, 16463.62, 20005.03, 18283.49, 18222.88, 19695.99, 18424.02, 15355.86, 19288.83, 16817.52];18040.509;1454.9345586147783
740;410;4;20;[17319.48, 16812.06, 17072.14, 18169.84, 17435.82, 16898.5, 16890.25, 17451.55, 16114.64, 15064.07, 18753.0, 14879.64, 16772.84, 17259.16, 18676.19, 16593.58, 17154.0, 15489.33, 16599.98, 17580.64];16949.3355;1022.7193333691826
890;340;4;20;[17705.29, 16988.62, 18834.4, 17675.22, 17491.24, 15819.51, 18236.19, 17556.14, 18160.87, 16543.99, 16010.26, 16304.61, 17703.86, 18439.27, 18320.4, 15552.87, 16796.63, 17114.02, 16092.68, 17499.45];17242.276;950.545591671602
730;250;4;20;[20810.0, 23714.17, 22736.21, 21675.27, 21493.34, 21766.5, 25584.88, 22350.03, 23854.49, 22941.97, 19943.38, 20943.23, 22302.530000000002, 14282.019999999999, 22328.47, 21520.879999999997, 21045.54, 23004.99, 19473.399999999998, 23630.37];21770.0835;2269.4968604337582
770;370;4;20;[18158.37, 18159.3, 18586.36, 19777.43, 21422.72, 17962.79, 20671.26, 21144.84, 19756.29, 17504.95, 17435.2, 19591.28, 17707.04, 17685.65, 19694.21, 20678.02, 19957.57, 19838.33, 18135.49, 18085.26];19097.618;1294.6248693351492
710;300;4;20;[21710.77, 25127.18, 21258.0, 23656.05, 23780.95, 22240.71, 24252.46, 21323.01, 23821.84, 17666.32, 24189.96, 20907.84, 18524.609999999997, 21664.05, 24249.97, 21936.15, 20979.61, 22050.58, 21600.28, 22714.98];22182.766;1896.1249943736364
810;280;4;20;[19281.58, 19595.64, 21624.4, 17091.78, 20623.52, 18431.57, 19178.62, 20343.33, 20751.75, 17696.16, 20325.07, 20107.21, 18925.92, 21602.67, 20565.87, 21491.71, 19510.85, 21535.06, 19130.02, 18921.46];19836.7095;1290.806285085228
640;360;4;20;[16971.76, 20980.11, 18056.41, 20365.65, 17372.43, 18684.69, 18166.57, 16311.22, 17795.8, 20417.24, 20085.93, 18216.079999999998, 19745.95, 16726.26, 17630.03, 18405.31, 19677.75, 18492.28, 19197.66, 18464.67];18588.19;1304.3001001545465
770;200;4;20;[21391.48, 18377.05, 23341.06, 22583.96, 23630.77, 21786.61, 18388.63, 19917.41, 17164.21, 21132.03, 20540.23, 21290.29, 18929.66, 17739.39, 21465.25, 22800.64, 21192.58, 20783.45, 19640.98, 20233.14];20616.441;1828.6209393848808
800;380;4;20;[16974.37, 21535.91, 16943.32, 20023.25, 20572.68, 17984.66, 16662.43, 19714.35, 15446.47, 19071.77, 17917.33, 19054.78, 19080.29, 19447.51, 20372.88, 17892.72, 20131.5, 17255.57, 18537.71, 19459.98];18703.974;1545.9834640172376
730;270;4;20;[21117.81, 21261.29, 21196.11, 21605.67, 22905.81, 23593.15, 25584.88, 22771.59, 20616.4, 22638.39, 21006.26, 21558.25, 21132.59, 19884.72, 23711.28, 21520.879999999997, 22558.14, 22547.99, 19322.45, 22927.01];21973.0335;1440.8752852210316
650;410;4;20;[13308.95, 12065.83, 14911.47, 14306.6, 14633.56, 13635.02, 14454.59, 14156.85, 14961.44, 15100.34, 13277.97, 15152.82, 14405.49, 14919.46, 13629.61, 16336.0, 15966.44, 14964.28, 15222.18, 16030.41];14571.9655;1035.391549935909
840;420;4;20;[14962.84, 15858.43, 16273.27, 16288.41, 16921.65, 18741.13, 16508.98, 14249.28, 16622.43, 15232.68, 18842.98, 18439.26, 17560.03, 17824.32, 18617.67, 16243.88, 16842.03, 17341.29, 19373.95, 19509.2];17112.6855;1487.9845776099294
750;220;4;20;[19289.74, 17162.42, 20577.52, 21506.13, 21679.35, 23312.59, 20320.190000000002, 21063.620000000003, 22222.84, 22754.61, 21964.91, 23005.78, 20534.39, 20099.11, 21983.92, 23286.27, 16100.259999999998, 22440.09, 21191.49, 20973.44];21073.4335;1879.599666937155
870;270;4;20;[15224.61, 14541.67, 17772.53, 19227.14, 18610.64, 17924.1, 19283.06, 19803.01, 17561.66, 17843.34, 19489.93, 17985.58, 16328.3, 16687.96, 20543.96, 18100.46, 18542.17, 16184.29, 18704.71, 15833.46];17809.629;1589.2278823375038
790;420;4;20;[14964.19, 17046.25, 17078.88, 14384.73, 16359.55, 17392.51, 15033.13, 18607.42, 16826.64, 17594.96, 17585.54, 14093.94, 15849.84, 17230.8, 17153.08, 17226.0, 19114.52, 18685.79, 15931.53, 16616.18];16738.774;1373.989674489663
890;350;4;20;[16202.68, 17236.25, 16410.62, 17224.76, 16524.69, 15728.52, 18639.82, 17556.14, 14805.36, 17619.98, 18841.19, 18981.19, 17064.24, 19161.6, 17657.92, 17457.99, 18123.38, 13582.39, 17669.03, 18896.54];17269.2145;1438.2454146138034
880;230;4;20;[18678.54, 16264.12, 18561.44, 18658.72, 17792.3, 18104.52, 19457.23, 18073.83, 18874.84, 16357.43, 16972.92, 15963.15, 20095.88, 16081.9, 18995.56, 17488.89, 16586.06, 18049.44, 18141.62, 18883.29];17904.084;1192.4105040736868
850;270;4;20;[17194.85, 19600.81, 19268.52, 17342.46, 19932.04, 19816.97, 20551.15, 18299.61, 19653.82, 19524.81, 17098.82, 15324.56, 17654.16, 17081.33, 17706.16, 19736.57, 20075.02, 17259.11, 18055.33, 19233.56];18520.483;1394.3835941756906
780;370;4;20;[21118.78, 19190.87, 19027.09, 19701.4, 18038.95, 20517.55, 17997.86, 19133.23, 20718.58, 18272.84, 18829.07, 17777.69, 22042.57, 20347.42, 21377.33, 20978.8, 20063.33, 20053.01, 17708.43, 20478.46];19668.663;1299.0668176612091
750;420;4;20;[15550.55, 17848.38, 18272.76, 16188.39, 14825.46, 17117.06, 17440.92, 15217.7, 17476.09, 15452.87, 17917.08, 17370.07, 14749.89, 15146.8, 16814.84, 16107.11, 16757.96, 17042.45, 15966.54, 16705.61];16498.4265;1083.9335555489554
820;260;4;20;[19331.11, 21226.42, 19316.84, 20888.12, 17927.96, 21459.86, 20171.89, 19290.87, 21751.48, 16530.29, 21754.7, 17502.72, 19737.23, 19773.37, 19488.36, 16992.22, 20527.45, 18528.39, 19739.92, 20023.29];19598.1245;1509.561746518627
860;270;4;20;[18964.82, 21142.89, 18190.86, 18854.79, 18434.68, 18786.2, 16964.75, 18833.85, 17435.22, 14141.03, 19804.2, 21371.27, 20005.03, 17256.72, 18288.88, 19068.78, 14953.69, 20609.78, 19288.83, 21503.34];18694.9805;1921.4151068157385
780;420;4;20;[16132.04, 18234.17, 16691.35, 16726.22, 17104.58, 18393.55, 16091.85, 14958.48, 16381.45, 17216.73, 16404.09, 16707.08, 17539.09, 17520.5, 16194.56, 17609.38, 17035.91, 16074.73, 15637.55, 14262.92];16645.8115;1014.1268798033788
620;400;4;20;[13808.89, 14449.73, 12600.37, 14904.81, 14073.73, 14585.41, 14578.58, 14144.51, 16043.39, 14564.28, 15995.86, 14398.15, 13800.83, 13449.05, 14833.41, 14122.89, 13160.67, 12852.02, 15664.54, 15103.58];14356.735;942.4114145860636
850;310;4;20;[19519.91, 19600.81, 17940.67, 15254.47, 19197.87, 19816.97, 20551.15, 18553.7, 20718.52, 19182.91, 19903.89, 17580.18, 18540.08, 17659.28, 17509.66, 18006.38, 18178.02, 18096.84, 18090.77, 18339.03];18612.0555;1253.969090744203
640;370;4;20;[20108.04, 18282.61, 17619.67, 16072.91, 15245.39, 18778.99, 18859.79, 17667.45, 15968.77, 18967.45, 17062.11, 18803.33, 17884.39, 17803.85, 18041.81, 17089.58, 19046.02, 19004.12, 20289.52, 18219.56];18040.768;1302.9344450795434
880;410;4;20;[16506.9, 15857.65, 16435.18, 15767.49, 15448.22, 15886.03, 17865.69, 15869.53, 17049.71, 17225.33, 16481.2, 17423.53, 15375.69, 16262.49, 18536.16, 16593.26, 15470.53, 14518.49, 16408.47, 15941.36];16346.1455;937.2168468591346
610;400;4;20;[13856.77, 16757.45, 13112.11, 14079.51, 16054.36, 12326.92, 15182.2, 11518.67, 12988.9, 14754.77, 13405.21, 14010.99, 14498.2, 15657.38, 14765.89, 14252.3, 14400.25, 16247.93, 14549.49, 13821.54];14312.042;1301.4956313475825
740;330;4;20;[23810.85, 21453.09, 22954.02, 21365.65, 22824.58, 22162.29, 20513.92, 20870.18, 20802.66, 22884.54, 21001.91, 22135.57, 19804.83, 22070.46, 19870.63, 23266.65, 21990.68, 21733.98, 21390.11, 20082.29];21649.4445;1145.647118451195
740;420;4;20;[19010.81, 18646.91, 17718.75, 15237.91, 17127.45, 16778.79, 17009.62, 15296.06, 15142.89, 14668.65, 17686.91, 19163.55, 17638.21, 15138.26, 16665.28, 15261.07, 17533.82, 16714.0, 17947.17, 15151.92];16776.9015;1415.6250697363523
880;350;4;20;[17873.78, 14770.73, 18760.52, 15735.63, 18648.04, 17279.89, 18536.48, 17750.84, 16945.47, 17796.21, 17604.39, 16486.6, 17022.62, 17632.22, 17622.07, 19523.38, 13129.81, 17200.52, 16894.52, 16526.76];17187.024;1434.9881323639106
810;350;4;20;[18934.37, 21154.17, 20760.81, 20434.2, 17922.23, 18360.9, 18090.76, 20278.19, 19461.26, 18527.92, 18635.43, 20187.07, 18374.8, 23140.86, 18686.42, 18223.07, 17396.81, 20912.91, 18580.88, 18972.61];19351.7835;1413.8543667364531
820;340;4;20;[18965.59, 19534.05, 21054.81, 19186.8, 20193.32, 19798.08, 19669.74, 18421.57, 20462.08, 19622.88, 17495.25, 18217.1, 16497.79, 19354.84, 19898.04, 19857.99, 20384.15, 16786.86, 17975.83, 18527.38];19095.2075;1227.4261651494242
680;260;4;20;[21346.92, 24702.34, 22936.11, 22521.01, 22623.92, 22078.02, 25218.39, 17517.46, 18293.809999999998, 23274.2, 20538.57, 24431.32, 21872.030000000002, 23430.66, 20743.690000000002, 23945.81, 18681.69, 21092.21, 18662.68, 23152.36];21853.16;2229.3179685960604
630;350;4;20;[20006.53, 18204.77, 19651.29, 19866.96, 18418.39, 18564.71, 19368.38, 20695.66, 18551.77, 19415.98, 17589.56, 22508.62, 20225.04, 18924.51, 21108.13, 20426.61, 18272.22, 18383.56, 18726.0, 17933.27];19342.098;1231.208022966404
850;350;4;20;[18127.77, 15126.65, 19028.45, 18742.35, 20075.59, 17747.35, 21732.16, 14275.89, 17776.79, 18243.08, 19893.11, 17663.27, 16620.5, 20879.46, 18371.76, 17283.81, 19626.47, 18990.62, 20577.69, 17459.28];18412.1025;1833.4582186213745
900;410;4;20;[16035.6, 16756.85, 18986.0, 15393.68, 16178.28, 15601.52, 15145.35, 15386.59, 15875.0, 14295.2, 16514.17, 15278.52, 13004.6, 14537.99, 18046.43, 17897.32, 16137.77, 16683.88, 17664.5, 16559.82];16098.9535;1398.014353089767
840;260;4;20;[19330.83, 19647.66, 18578.94, 20578.05, 19047.06, 18684.96, 19148.44, 17151.66, 19016.19, 19110.13, 20362.11, 18006.99, 20336.55, 20792.15, 17635.82, 17620.64, 19234.56, 17041.31, 18339.59, 18472.59];18906.8115;1095.0607489146075
780;410;4;20;[17421.55, 19225.05, 14634.99, 19462.72, 17032.04, 20503.33, 18157.18, 15664.88, 15857.13, 16658.7, 17608.88, 15562.25, 16970.38, 17851.26, 17009.23, 17105.68, 17871.03, 16955.2, 17667.45, 15801.23];17251.008;1417.2468389343735
620;250;4;20;[16386.35, 20788.39, 18494.95, 22566.17, 23146.63, 20661.059999999998, 17051.17, 24511.75, 18075.78, 21473.91, 23210.95, 17042.24, 23027.5, 23541.38, 20819.359999999997, 23150.480000000003, 17532.03, 19531.75, 20011.11, 19955.510000000002];20548.9235;2507.291197240718
770;310;4;20;[21795.47, 22469.75, 21456.41, 17388.0, 20732.2, 22399.96, 20309.57, 20952.03, 20295.29, 19998.56, 20947.03, 14902.39, 18342.75, 20970.86, 22440.73, 21585.28, 19159.1, 21150.9, 21745.54, 21461.82];20525.182;1869.3282481108724
620;300;4;20;[20248.3, 20089.8, 23591.95, 20112.489999999998, 20864.289999999997, 21364.019999999997, 19289.66, 21751.52, 22559.41, 21006.58, 22456.83, 22765.75, 22432.65, 24024.32, 21482.010000000002, 24825.97, 18178.63, 23236.29, 20125.32, 20540.49];21547.314;1689.4106686010832
660;350;4;20;[21975.01, 18912.49, 20191.72, 21116.59, 21222.81, 18548.21, 21292.05, 18377.64, 21522.86, 20151.98, 19939.69, 20123.92, 18522.91, 18247.44, 20841.81, 18781.05, 22519.66, 20648.64, 18978.48, 19941.27];20092.8115;1292.1688768491647
760;320;4;20;[22487.39, 23234.04, 20199.61, 17874.29, 20078.38, 24079.73, 22236.54, 20524.08, 22873.89, 22246.52, 20195.55, 22805.81, 21717.719999999998, 16633.7, 21805.7, 19590.23, 22250.04, 24175.93, 22484.65, 21114.79];21430.4295;1933.8313740411936
700;320;4;20;[23605.91, 20524.95, 21697.77, 19650.63, 21952.58, 21381.71, 21124.12, 22493.63, 23496.15, 21402.85, 24422.85, 22528.28, 20849.68, 20927.91, 23602.42, 21970.88, 21694.63, 23482.47, 21790.06, 22989.76];22079.462;1229.781723668665
690;310;4;20;[22051.76, 23091.28, 19134.48, 22929.79, 24223.17, 22746.15, 24255.67, 23108.72, 23227.16, 21362.44, 24141.44, 22144.43, 24082.55, 21563.89, 19404.039999999997, 22607.18, 23005.5, 23598.47, 23839.61, 24061.45];22728.959;1465.6053627548552
630;200;4;20;[20356.05, 18148.190000000002, 22976.06, 19220.52, 20637.289999999997, 18956.120000000003, 20213.64, 23531.31, 22491.29, 20114.13, 12780.549999999997, 22264.53, 21290.22, 20277.489999999998, 18644.969999999998, 18278.33, 14318.449999999999, 21947.37, 13775.349999999999, 23189.43];19670.5645;3076.7598756269817
600;270;4;20;[24607.3, 17315.7, 23048.4, 18950.75, 14185.019999999999, 20650.839999999997, 17597.56, 21772.91, 22546.24, 20679.989999999998, 19007.35, 20823.09, 21203.879999999997, 16291.3, 19664.47, 23467.68, 18358.65, 23100.86, 21772.73, 20395.43];20272.0075;2636.356354646104
880;280;4;20;[18186.27, 17539.13, 18561.44, 18658.72, 17792.3, 16897.65, 19457.23, 16170.12, 18874.84, 14735.61, 16972.92, 17012.93, 20095.88, 15841.05, 18995.56, 17348.49, 16552.5, 18049.44, 15946.17, 18675.31];17618.178;1366.9576514466062
670;230;4;20;[23842.18, 23351.74, 18130.88, 22114.33, 18710.49, 20029.059999999998, 19632.5, 20680.27, 23573.9, 18004.940000000002, 21477.510000000002, 20371.94, 22538.2, 21123.81, 21254.07, 20807.25, 22312.07, 20637.68, 21859.620000000003, 24022.16];21223.73;1786.854410910266
600;280;4;20;[16764.57, 20711.78, 23249.17, 24885.33, 24784.46, 22020.36, 20456.02, 22737.43, 23397.699999999997, 23173.88, 21897.79, 18462.94, 18854.969999999998, 23795.7, 17130.36, 20829.33, 19451.1, 20221.800000000003, 17453.31, 24133.22];21220.561;2579.4727851695834
620;230;4;20;[17473.21, 19348.51, 21854.93, 25327.97, 21556.2, 18512.98, 17331.980000000003, 10925.7, 17802.63, 15155.41, 18375.32, 20036.84, 19390.600000000002, 25050.46, 15271.119999999999, 24896.269999999997, 15721.24, 22499.07, 15420.21, 18013.64];18998.2145;3736.6382402304303
850;420;4;20;[14620.91, 17205.78, 15531.86, 16408.52, 18873.22, 14813.89, 14763.58, 17193.84, 17295.01, 16521.8, 16631.79, 17346.51, 17457.24, 18750.96, 16850.21, 16377.06, 17273.8, 16222.81, 16580.92, 17442.34];16708.1025;1150.2368577172772
650;210;4;20;[25470.07, 18120.59, 19180.66, 16930.57, 19129.68, 22036.690000000002, 19519.620000000003, 20284.38, 18056.5, 16793.95, 16151.309999999998, 25015.31, 22677.969999999998, 18169.09, 25149.16, 20515.6, 20649.879999999997, 24207.22, 22210.2, 22197.17];20623.281;2903.309465280686
750;380;4;20;[19139.27, 19177.16, 19938.5, 17987.22, 18387.54, 20182.33, 18924.03, 18717.1, 19630.94, 20108.22, 19000.94, 18731.29, 18006.65, 18524.81, 18287.7, 18325.21, 16715.04, 17172.15, 18882.84, 18493.19];18716.6065;886.0388268091984
740;250;4;20;[21701.620000000003, 23419.3, 23968.73, 20969.98, 22982.16, 20320.210000000003, 21698.18, 22839.93, 20521.99, 22187.4, 21086.629999999997, 21690.93, 22313.54, 20640.04, 21510.35, 23251.83, 21371.41, 18780.26, 20841.64, 21540.72];21681.8425;1231.544410566945
630;410;4;20;[13400.35, 14765.09, 13394.77, 14818.88, 14500.66, 12792.74, 15743.35, 14562.4, 14110.18, 13493.64, 11366.88, 14388.51, 14486.97, 14517.88, 13686.72, 14849.05, 15150.47, 12818.17, 12036.81, 13214.64];13904.908;1093.8353682178183
630;290;4;20;[22167.8, 22678.69, 23359.03, 22759.72, 20384.59, 23058.98, 21114.21, 21133.589999999997, 21920.04, 17299.420000000002, 22158.34, 20615.82, 22105.15, 23582.43, 24111.38, 22809.41, 21518.480000000003, 22757.4, 21889.84, 22263.71];21984.4015;1464.1793738627107
660;410;4;20;[14465.54, 16488.31, 15558.76, 15668.55, 16467.6, 14612.79, 15528.24, 13287.94, 13955.23, 14490.63, 16157.16, 15315.47, 14372.29, 16083.13, 14423.0, 15143.57, 15441.52, 15342.17, 12958.32, 14588.2];15017.421;976.7862356292376
700;340;4;20;[20062.38, 21726.16, 20960.1, 21563.43, 21715.1, 22666.05, 21147.23, 21634.37, 21472.33, 19786.45, 21123.28, 22285.69, 20833.38, 21376.02, 20758.52, 24301.33, 19078.15, 20212.73, 19649.58, 20341.15];21134.6715;1172.8330493937583
780;290;4;20;[19162.56, 19538.42, 21151.4, 21510.93, 22956.26, 21898.37, 20473.92, 22286.62, 20967.54, 20383.39, 20466.22, 21052.78, 20474.78, 20055.17, 19729.54, 20580.42, 20848.57, 21448.31, 18766.35, 18931.690000000002];20634.162;1095.5520855455286
600;230;4;20;[22196.43, 18668.15, 21076.629999999997, 20324.769999999997, 14690.73, 13262.189999999999, 16412.93, 17170.71, 12620.1, 14514.929999999998, 17481.480000000003, 14114.38, 19204.95, 18512.03, 21813.02, 22261.260000000002, 15843.55, 18954.33, 19373.289999999997, 17643.38];17806.962;2966.724349277464
